FinancialYear,Componend,Description,Quantity,UnitPrice,TotalPrice,ProductType,CusGroup,CustomerName,Date,Division,UnitofMeasure,Supplier,CATNo,Cluster,ProductGroup,Region,SalesPersonCode,CusType
2017-2018,02_ACHIVE,setof4metalbucketsfor15mlroundbottomGlass,11,0,0,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PCS,REMIELEKTROTECHNIKLTD.,B7-15R,MED-CLUSTER-03,GENERALLABORATORY,MED-REGION01,MED_JE,GVT
2017-2018,02_ACHIVE,SETOF4INSERTSFOR15MLGLASSTUBES,11,0,0,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PCS,REMIELEKTROTECHNIKLTD.,I4-15R,MED-CLUSTER-03,GENERALLABORATORY,MED-REGION01,MED_JE,GVT
2017-2018,02_ACHIVE,CENTRIFUGE(32BUCKET),11,300000,3300000,INS,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PCS,REMIELEKTROTECHNIKLTD.,REMINEYA_10,MED-CLUSTER-03,GENERALLABORATORY,MED-REGION01,MED_JE,GVT
2017-2018,02_ACHIVE,4PLACESWINGOUTROTOR,11,0,0,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PCS,REMIELEKTROTECHNIKLTD.,S4-175,MED-CLUSTER-03,GENERALLABORATORY,MED-REGION01,MED_JE,GVT
2017-2018,02_ACHIVE,01KVAOFFLINEUPS,4,0,0,INS,GVT,GENERALSIRJOHNKOTELAWALADEFENCEUNIVERSITY-RATHMALANA,1/4/2018,MED,PCS,SUPERNEATTECHNOLOGY(PVT)LTD,UPS-01KVA-OFF,MED-CLUSTER-01B,OTHER,MED-REGION03,MED_TS,GVT
2017-2018,02_ACHIVE,M-58DDILUENT20L,20,7596.38,151927.6,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-JAFFNA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,MED-CLUSTER-02,HEMATOLOGY,MED-REGION07,MED_JA,GVT
2017-2018,02_ACHIVE,M-58LEO(I)LYSE1L,10,14242.76,142427.6,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-JAFFNA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,MED-CLUSTER-02,HEMATOLOGY,MED-REGION07,MED_JA,GVT
2017-2018,02_ACHIVE,M-58LBALYSE1L,10,14716.88,147168.8,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-JAFFNA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,MED-CLUSTER-02,HEMATOLOGY,MED-REGION07,MED_JA,GVT
2017-2018,02_ACHIVE,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,GVT,NATIONALHOSPITALOFSRILANKA,1/3/2018,MED,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,MED-CLUSTER-01A,HEMATOLOGY,MED-REGION10,MED_AM,GVT
2017-2018,02_ACHIVE,BILIRUBINTOTALKITR14×48mL+R24×12mL,2,8893.79,17787.58,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001625-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,BILIRUBINDIRECTKITR14×48mL+R24×12mL,2,8893.79,17787.58,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001626-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,"MICROCENTRIFUGETUBE,GRADUATED,WITHSAFETYLOCK",100,4,400,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,1/2/2018,MED,PCS,ANALYTICALINSTRUMENTS(PVT)LTD,PCRP-015-500,MED-CLUSTER-03,GENERALLABORATORY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,ALTKITR1:6×57mL?R2:3×32mL,7,16687.46,116812.22,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004591-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,ASTKITR1:6×57mL?R2:3×32mL,7,16687.46,116812.22,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004592-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,UREAKITR1:6×58mL?R2:3×32mL,25,13310.69,332767.25,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004597-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,"CREA-SKIT(800,CE,CRE1204)",10,90738,907380,CON,GVT,TEACHINGHOSPITAL-KANDY,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004612-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,02_ACHIVE,BILRUBINTOTALR14×32mL+R24×8mL,4,4296.66,17186.64,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000889-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,"CD80DETERGENT(ABROAD,2L*6)",2,41647.54,83295.08,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/3/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,UREAR16×40mL+R22×32mL,5,8682.58,43412.9,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/3/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000863-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,CREATININEKITCRE0103R14×40mL+R24×40mL,1,4388.33,4388.33,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/3/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,"CC.M.CONTROL(L1)(CE,6*5ML)",1,31944,31944,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/3/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-009119-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,"CC.M.CONTROL(L2)(CE,6*5ML)",3,36893,110679,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/3/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-009120-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,C-REACTIVEPROTEINR11×40mL+R21×10mL,1,8334.29,8334.29,CON,GVT,BASEHOSPITAL-DIYATALAWA,1/10/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000880-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,MULTICONTROLSERAN5mL,1,0,0,CON,GVT,SRIJAYAWARDENAPURAGENERALHOSPITAL-NUGEGODA,1/5/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001145-00,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION09,MED_BD,GVT
2017-2018,02_ACHIVE,MULTICONTROLSERAP5mL,1,0,0,CON,GVT,SRIJAYAWARDENAPURAGENERALHOSPITAL-NUGEGODA,1/5/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001146-00,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION09,MED_BD,GVT
2017-2018,02_ACHIVE,GLUCOSEKIT4*40ML+2*20MLR14×40mL+R22×20mL,6,2209.06,13254.36,CON,GVT,OSUSALA-COLOMBO04,1/10/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000849-00,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION09,MED_BD,GVT
2017-2018,02_ACHIVE,BULIRUBINTOTALKITR14×20mL+R21×20mL,3,3189.58,9568.74,CON,GVT,OSUSALA-COLOMBO04,1/10/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000850-00,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION09,MED_BD,GVT
2017-2018,02_ACHIVE,CREATININEKIT3*35ml+3*35mlR13×35mL+R23×35mL,6,9907.17,59443.02,CON,GVT,OSUSALA-COLOMBO04,1/10/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000852-00,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION09,MED_BD,GVT
2017-2018,02_ACHIVE,"CD80DETERGENT(ABROAD,2L*6)",1,37520.87,37520.87,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,MRBUFFERSOLUTION,6,27095,162570,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001688-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALCHOLESTEROLKITR4×40mL,2,4169.59,8339.18,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000820-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,BILIRUBINDIRECTKIT4*20ML+1*20MLR14×20mL+R21×20mL,1,2620.31,2620.31,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000851-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,"CD80DETERGENT(ABROAD,2L*6)",1,41647.54,41647.54,CON,GVT,BASEHOSPITAL-BALAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ALANINEAMINOTRANSFERASER16×40mL+R22×32mL,3,7736.88,23210.64,CON,GVT,BASEHOSPITAL-BALAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000853-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ASPARTATEAMINOTRANSFERASER16×40mL+R22×32mL,3,7736.88,23210.64,CON,GVT,BASEHOSPITAL-BALAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000854-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALPROTEINR6×40mL,1,3674.23,3674.23,CON,GVT,BASEHOSPITAL-BALAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000862-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALCHOLESTEROLKITR6×60mL,1,16005.56,16005.56,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001595-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ALBUMINKITR6×60mL,7,6500.78,45505.46,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001597-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALPROTEINKITR6×60mL,3,9150.19,27450.57,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001598-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,CREATININEKITR14×45mL+R24×45mL,5,5022.42,25112.1,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001627-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,UREAKITR1:6×58mL?R2:3×32mL,1,13310.69,13310.69,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004597-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,"CREA-SKIT(800,CE,CRE1204)",1,90738,90738,CON,GVT,TEACHINGHOSPITAL-KARAPITIYA,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004612-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ALANINEAMINOTRANSFERASER16×40mL+R22×32mL,11,7736.88,85105.68,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000853-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ASPARTATEAMINOTRANSFERASER16×40mL+R22×32mL,11,7736.88,85105.68,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000854-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ALKALINEPHOSPHATASER16×40mL+R22×32mL,5,6639.2,33196,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000855-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALCHOLESTEROLR6×40mL,5,10235.02,51175.1,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000859-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,ALBUMINR6×40mL,5,4156.73,20783.65,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000861-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALPROTEINR6×40mL,3,3674.23,11022.69,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000862-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,UREAR16×40mL+R22×32mL,5,8682.58,43412.9,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000863-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,AMY0103?-AMYLASEKit(4*20ml+2*10ml)R14×20mL+R22×10mL,2,15402.59,30805.18,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000886-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,GLUCOSER14×40mL+R22×20mL,7,2622.39,18356.73,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000888-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,BILRUBINTOTALR14×32mL+R24×8mL,12,4296.66,51559.92,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000889-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,CREATININEKITCRE0103R14×40mL+R24×40mL,1,4388.33,4388.33,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,SPECIFICPROTEINSCALIBRATOR5×1Ml,2,29470.68,58941.36,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001129-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,MALBKITR1:3×36mL+R2:1×20mL,2,43562.48,87124.96,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002242-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,"CC.M.CONTROL(L1)(CE,6*5ML)",4,31944,127776,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-009119-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,"CC.M.CONTROL(L2)(CE,6*5ML)",4,36893,147572,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-009120-00,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,SAMPLECUP0.5ML1000PCS,1,17713.84,17713.84,CON,GVT,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,1/9/2018,MED,PACK,ANALYTICALINSTRUMENTS(PVT)LTD,989220,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,TOTALCHOLESTEROLKITR4×40mL,5,4169.59,20847.95,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000820-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,02_ACHIVE,ALANINEAMINOTRANSFERASEKITR14×35mL+R22×18mL,5,4004.12,20020.6,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000814-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,02_ACHIVE,ASPARTATEAMINOTRANSFERASEKIT4*35ML+2*18MLR14×35mL+R22×18mL,5,4004.12,20020.6,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000815-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,02_ACHIVE,CRPKITR11×40mL+R21×10mL,15,9199.29,137989.35,CON,GVT,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000841-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,02_ACHIVE,C-REACTIVEPROTEINKITR1:2×35mL?R2:2×10mL,3,28694.35,86083.05,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/2/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004605-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,ReferenceElectrode,1,208412.18,208412.18,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",040-000539-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,NaELECTRODE,1,184364.62,184364.62,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",040-000540-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,KELECTRODE,1,184364.62,184364.62,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",040-000541-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,ClELECTRODE,1,184364.62,184364.62,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",040-000542-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,TRIGLYCERIDESKITR6×60mL,1,27805.15,27805.15,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001596-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,AMYLASEKITR14×45mL+R24×12mL,1,70803.04,70803.04,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001622-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,ALTKITR1:6×57mL?R2:3×32mL,1,16687.46,16687.46,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004591-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,ASTKITR1:6×57mL?R2:3×32mL,1,16687.46,16687.46,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004592-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,"LDHKIT(800,CE,LDH1104)R1:4×42mL?R2:4×12mL",1,14789.05,14789.05,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004595-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,C-REACTIVEPROTEINKITR1:2×35mL?R2:2×10mL,1,28694.35,28694.35,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004605-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,HDL-CHOLESTEROLKITR1:4×58mL?R2:2×42mL,1,109471.32,109471.32,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004610-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,"CREA-SKIT(800,CE,CRE1204)",2,90738,181476,CON,GVT,GENERALHOSPITAL-POLONNARUWA,1/8/2018,MED,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004612-00,MED-CLUSTER-03,BIOCHEMISTRY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,1/3/2018,MED,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,MED-CLUSTER-01A,HEMATOLOGY,MED-REGION03,MED_AM,GVT
