FinancialYear,Description,Quantity,UnitPrice,TotalPrice,ProductType,CustomerName,Date,UnitofMeasure,Supplier,CATNo,ProductGroup,Region,SalesPersonCode,CusType
2017-2018,CFLLYSE(500ML/BOTTLE),20,32991.23,659824.6,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000084,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),5,1587.46,7937.3,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DIFFLYSE500ML,2,16071.02,32142.04,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DDILUENT20L,8,9082.91,72663.28,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52LHLYSE100ML,3,11344.54,34033.62,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),10,1587.46,15874.6,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DIFFLYSE500MLX4,10,64284.08,642840.8,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DDILUENT20L,25,9082.91,227072.75,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52LHLYSE100MLX4,10,45378.17,453781.7,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),5,1587.46,7937.3,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DIFFLYSE500MLX4,8,64284.08,514272.64,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DDILUENT20L,4,9082.91,36331.64,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52LHLYSE100MLX4,12,45378.17,544538.04,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53PPROBECLEANSER50ML,1,1938.41,1938.41,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(I)LYSE1L,32,24232,775424,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LHLYSEIL,15,37850,567750,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53CLEANSER1L,8,5309.73,42477.84,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53DDILUENT20L,20,10738.91,214778.2,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),20,1515,30300,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DIFFLYSE500ML,60,15329.25,919755,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DDILUENT20L,25,8657,216425,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52LHLYSE100ML,55,10820.75,595141.25,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58DDILUENT20L,15,9269.07,139036.05,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(I)LYSE1L,10,29346.08,293460.8,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LHLYSE500ML,8,14673.03,117384.24,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58DDILUENT20L,40,9269.07,370762.8,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(I)LYSE1L,30,29346.08,880382.4,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LHLYSE500ML,30,14673.03,440190.9,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LBALYSE1L,10,29346.08,293460.8,CON,TEACHINGHOSPITAL-KANDY,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68DSDILUENT(20L),23,8934,205482,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68DRDILUENT(1L),2,12376.25,24752.5,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002025-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LDLYSE(1L),33,14959.5,493663.5,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LNLYSE(1L),2,7953.25,15906.5,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002027-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LBLYSE(1L),28,14959.5,418866,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LHLYSE(1L),18,14959.5,269271,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68FNDYE(12ML),8,36569.5,292556,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002231-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68FRDYE(12ML),8,56761.75,454094,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002232-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68FDDYE(12ML),40,16005,640200,CON,TEACHINGHOSPITAL-PERADENIYA,9/4/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),10,1194.59,11945.9,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53PPROBECLEANSER50ML,5,1897,9485,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(I)LYSE1L,28,23703,663684,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(II)LYSE400ml,12,33186,398232,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LHLYSEIL,16,37024,592384,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53DDILUENT20L,60,10838,650280,CON,TEACHINGHOSPITAL-KANDY,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68DSDILUENT(20L),22,8934,196548,CON,TEACHINGHOSPITAL-PERADENIYA,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LDLYSE(1L),32,14959.5,478704,CON,TEACHINGHOSPITAL-PERADENIYA,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LBLYSE(1L),27,14959.5,403906.5,CON,TEACHINGHOSPITAL-PERADENIYA,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68LHLYSE(1L),18,14959.5,269271,CON,TEACHINGHOSPITAL-PERADENIYA,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68FDDYE(12ML),4,16005,64020,CON,TEACHINGHOSPITAL-PERADENIYA,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53PPROBECLEANSER50ML,9,2436.44,21927.96,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(I)LYSE1L,50,30458.88,1522944,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(II)LYSE400ml,15,42642.44,639636.6,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LHLYSEIL,15,47575.1,713626.5,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53CLEANSER1L,4,6672.01,26688.04,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53DDILUENT20L,60,13924.25,835455,CON,DISTRICTGENERALHOSPITAL-MATALE,9/18/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,BASEHOSPITAL-DAMBULLA,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",2,44239.32,0,CON,GENERALHOSPITAL(TEACHING)-KEGALLE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,DISTRICTGENERALHOSPITAL-MATALE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-PERADENIYA,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-PERADENIYA,9/27/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCHIGH4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00H,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCLOW,2,7876.16,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00L,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCNORMAL4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00N,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-REFMINDRAYQCHIGH,1,9308.1,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002432-00H,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-REFMINDRAYQCLOW,1,9308.1,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002432-00L,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-REFMINDRAYQCNORMAL,1,9308.1,0,CON,TEACHINGHOSPITAL-KANDY,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002432-00N,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCHIGH4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-PERADENIYA,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00H,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCLOW,2,7876.16,0,CON,TEACHINGHOSPITAL-PERADENIYA,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00L,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,BC-6DMINDRAYQCNORMAL4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-PERADENIYA,9/27/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00N,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-68DSDILUENT(20L),5,9773.9,48869.5,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LDLYSE(1L),40,16367.42,654696.8,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LBLYSE(1L),20,16367.42,327348.4,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68FDDYE(12ML),25,17511.19,437779.75,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,DILUENT20L,100,21622.58,2162258,CON,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68DSDILUENT(20L),25,9773.9,244347.5,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LDLYSE(1L),40,16367.42,654696.8,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LBLYSE(1L),40,16367.42,654696.8,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LHLYSE(1L),20,16367.42,327348.4,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,PROBECLEANSER(50ML),10,1451.08,14510.8,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68FDDYE(12ML),35,17511.19,612891.65,CON,TEACHINGHOSPITAL-KURUNEGALA,9/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68DSDILUENT(20L),24,9773.9,234573.6,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LDLYSE(1L),60,16367.42,982045.2,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LBLYSE(1L),30,16367.42,491022.6,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68LHLYSE(1L),10,16367.42,163674.2,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,PROBECLEANSER(50ML),4,1451.08,5804.32,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-68FDDYE(12ML),36,17511.19,630402.84,CON,TEACHINGHOSPITAL-KURUNEGALA,9/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,BC-6DMINDRAYQCHIGH4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-KURUNEGALA,9/28/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00H,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,BC-6DMINDRAYQCLOW,2,7876.16,0,CON,TEACHINGHOSPITAL-KURUNEGALA,9/28/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00L,HEMATOLOGY,MED-REGION01,MED_AD,GVT
